Run,Lumi,Event,MR,Rsq,HT,MET,nJets,nBJets
148029,388,302863886,464.383,0.00773839,195.854,15.7891,2,0
148029,388,302842902,497.219,0.00603675,273.297,39.414,4,0
148029,388,302871614,397.917,0.0238764,305.478,35.7298,3,0
148029,388,302884270,308.127,0.00257069,259.333,3.10108,4,0
148029,388,302729518,291.693,0.0178243,159.399,16.875,2,0
148029,388,302893782,208.157,0.0655629,192.987,27.7023,2,0
148029,388,302906718,556.607,0.00247523,224.829,12.3188,4,0
148029,388,302922326,298.109,0.0188247,214.959,14.9537,2,0
148029,388,302931166,220.585,0.0196929,181.81,9.92763,2,0
148029,388,302954486,245.806,0.0444186,237.492,21.7436,3,0
148029,388,302955998,244.532,0.0192933,212.061,10.7664,2,0
148029,388,302944654,416.163,0.0146899,351.591,14.116,3,0
148029,388,302969414,274.057,0.0388209,188.462,23.6417,2,0
148029,388,302964870,411.419,0.022624,304.441,24.8058,4,0
148029,388,302996038,644.48,0.00428004,177.7,19.6006,2,0
148029,388,303002670,237.366,0.0114597,161.034,9.57072,2,0
148029,388,303002502,173.155,0.0328174,171.202,11.8608,2,0
148029,388,302981950,1003.76,0.000456486,338.1,3.20199,4,1
148029,388,303002654,324.88,0.0226186,180.798,34.2135,2,0
148029,388,303019198,434.622,0.00333993,285.332,4.18668,2,0
148029,388,303026078,210.399,0.0286946,197.741,10.8183,2,0
148029,388,302989070,652.901,0.00675664,573.28,9.65156,3,0
148029,388,303040278,820.492,0.00278473,175.219,17.0785,2,0
148029,388,303043486,207.542,0.036541,203.662,15.8617,2,0
148029,388,303072510,269.298,0.0180968,198.268,13.2379,2,0
148029,388,303070014,241.227,0.0310495,213.843,16.334,2,1
148029,388,303092830,222.799,0.0106175,199.154,4.62989,2,0
148029,388,302320783,282.029,0.0173522,249.25,13.0806,3,0
148029,388,302331311,230.009,0.0144899,204.266,7.35154,2,0
148029,388,302342631,245.72,0.0155397,193.784,8.72144,2,0
148029,388,302350231,224.566,0.0751946,197.205,29.0351,2,0
148029,388,302336295,770.296,0.000602882,249.974,4.573,3,0
148029,388,302353455,248.745,0.00922606,248.681,4.43543,2,0
148029,388,302357935,206.682,0.0292076,205.478,10.6205,2,0
148029,388,302356679,259.64,0.00335664,254.028,1.60494,3,0
148029,388,302396479,403.615,0.0524516,379.805,41.2234,2,0
148029,388,302409663,258.532,0.0197181,188.756,14.8384,2,0
148029,388,302418831,277.099,0.0300476,297.09,16.7467,4,0
148029,388,302427687,258.808,0.0127513,145.635,25.1108,2,0
148029,388,302426391,245.646,0.00601268,157.616,5.68278,2,0
148029,388,302431367,267.592,0.024904,197.157,15.6366,2,0
148029,388,302451159,166.08,0.00953805,129.11,3.91123,2,0
148029,388,302475647,260.288,0.0197253,258.598,10.0831,2,0
148029,388,302472351,290.188,0.0377303,267.41,21.6619,2,0
148029,388,302481047,323.306,0.00435523,278.264,3.29203,2,0
148029,388,302485671,175.394,0.0650571,163.228,23.0545,2,0
148029,388,302502783,313.996,0.02226,237.728,16.8737,2,0
148029,388,302505215,279.099,0.00680192,221.083,5.25653,3,0
148029,388,302523071,364.268,0.00791975,265.814,7.99925,2,0
148029,388,302528599,279.127,0.00624848,231.733,3.78239,2,0
148029,388,302547367,209.369,0.0126765,169.479,5.71312,2,0
148029,388,302541375,272.046,0.0180144,243.181,10.9153,2,0
148029,388,302571783,163.924,0.028168,129.717,10.9709,2,0
148029,388,302570815,180.718,0.0585882,168.838,21.7091,2,0
148029,388,302531495,937.122,0.00216592,406.831,13.2971,3,0
148029,388,302583959,225.691,0.0269201,191.123,13.1966,2,0
148029,388,302581831,224.417,0.0507785,224.361,22.8231,2,0
148029,388,302588919,322.929,0.0479779,337.444,33.4329,3,0
148029,388,302589679,308.514,0.0171884,224.585,13.3959,2,0
148029,388,302599095,637.544,0.00140475,241.813,5.88035,3,0
148029,388,302593567,221.857,0.0137522,161.114,7.25984,2,0
148029,388,302610959,241.966,0.010397,160.876,8.89019,2,0
148029,388,302620063,308.654,0.0086508,215.942,8.92123,2,0
148029,388,302621583,448.338,0.00276483,335.892,2.91949,2,0
148029,388,302644415,229.324,0.00538006,207.009,2.45606,2,0
148029,388,302655775,317.165,0.0360622,285.595,24.7516,3,0
148029,388,302664031,255.811,0.0401863,189.308,23.5049,2,0
148029,388,302671495,424.924,0.0125867,297.184,17.7861,4,0
148029,388,302693639,481.814,0.00335834,184.679,7.71266,2,0
148029,388,302737231,196.497,0.0656647,196.483,23.337,2,0
148029,388,302750151,207.663,0.0565975,186.633,24.4051,2,0
148029,388,302770711,443.582,0.00266559,177.483,6.11914,2,0
148029,388,302775975,185.601,0.0157052,185.177,5.36599,2,0
148029,388,302777959,359.383,0.0232028,315.945,17.3942,2,0
148029,388,302770783,457.593,0.00227653,202.602,7.89584,3,0
148029,388,302792447,307.451,0.00785329,196.971,7.42433,2,0
148029,388,302810359,499.719,0.00541808,333.554,13.3089,4,0
148029,388,302813911,343.809,0.0289544,311.647,18.6859,2,0
148029,388,302829743,263.698,0.0104188,185.682,7.73412,2,0
148029,388,302809751,408.613,0.0133917,264.718,18.2511,3,0
148029,388,302823375,458.51,0.0194919,302.674,25.8948,2,0
148029,388,302835639,230.997,0.00660375,186.474,3.66094,2,0
148029,388,302855855,277.622,0.0130436,229.933,11.2694,3,0
148029,388,302855223,380.804,0.00615163,291.382,8.36887,3,0
148029,388,302886207,259.042,0.00664993,189.888,4.53203,2,0
148029,388,302876215,318.602,0.00784056,197.061,8.34532,2,0
148029,388,302872535,319.996,0.00751137,211.531,5.67001,2,0
148029,388,302899719,332.523,0.0342871,311.966,32.0926,4,0
148029,388,302912591,210.74,0.0446521,189.104,18.5508,2,0
148029,388,302899799,594.26,0.00761978,439.097,30.347,5,0
148029,388,302910959,445.654,0.00640009,419.764,6.32436,2,0
148029,388,302895775,469.046,0.00833132,351.232,9.64494,3,0
148029,388,302942759,533.398,0.00475007,225.12,12.1054,2,0
148029,388,303000967,671.303,0.0115127,604.81,16.3132,3,0
148029,388,303043719,233.243,0.032066,290.588,13.3006,3,0
148029,388,303033727,191.837,0.0394854,171.318,17.6746,2,0
148029,388,303064863,382.616,0.0188079,268.14,19.7497,2,0
148029,388,303074111,464.503,0.00573676,149.064,18.1562,2,0
148029,388,303085567,236.43,0.0139403,168.532,9.19156,2,0
148029,388,303085575,267.426,0.0280641,285.546,13.7425,4,1
148029,388,303091263,1373.04,0.00297357,349.817,35.7082,4,0
148029,388,303100415,257.021,0.0356539,258.517,16.823,3,0
148029,388,303095959,254.492,0.00423454,253.407,2.0044,2,0
148029,388,303111607,171.484,0.0396732,157.419,14.7937,2,1
148029,388,303109215,365.74,0.00350661,202.669,6.80773,3,0
148029,388,302319808,323.046,0.00290252,220.913,2.90899,2,0
148029,388,302318384,614.151,0.00536008,166.703,21.8091,2,0
148029,388,302331096,253.376,0.0818421,272.117,54.6352,3,0
148029,388,302382440,244.884,0.0402001,227.721,18.4178,2,0
148029,388,302364096,457.227,0.0178023,263.692,32.0026,3,0
148029,388,302389360,275.446,0.0211316,221.687,14.054,2,1
148029,388,302393408,482.094,0.00690421,281.559,9.66063,2,0
148029,388,302412088,189.177,0.019224,180.713,7.34463,2,0
148029,388,302409528,239.387,0.0206716,283.395,8.43986,4,0
148029,388,302460272,270.175,0.0148675,264.304,8.62823,2,0
148029,388,302473920,353.51,0.0131495,311.617,9.87666,2,0
148029,388,302512208,167.064,0.0567289,163.135,19.0941,2,0
148029,388,302517688,276.366,0.0270674,197.703,19.3279,2,0
148029,388,302471824,746.351,0.00236373,270.717,9.11525,2,0
148029,388,302524536,248.93,0.0165356,219.053,13.77,3,0
148029,388,302538888,293.462,0.0109038,184.839,10.065,2,0
148029,388,302500648,245.122,0.0756493,253.829,31.6746,3,0
148029,388,302564168,218.699,0.0321345,200.297,12.6471,2,0
148029,388,302570408,170.768,0.0529374,170.764,18.4761,2,0
148029,388,302573592,227.184,0.0070215,190.197,5.56664,3,1
148029,388,302591088,144.37,0.0715222,143.323,18.8428,2,1
148029,388,302594904,204.037,0.0354549,187.977,12.0915,2,0
148029,388,302606928,242.871,0.0297638,178.55,22.3567,2,0
148029,388,302666824,383.039,0.00840112,219.554,10.7864,3,0
148029,388,302668392,410.68,0.0211335,236.13,27.8333,2,0
148029,388,302675656,622.131,0.00987904,249.279,38.5212,3,0
148029,388,302654744,300.099,0.0295525,234.142,20.6226,2,0
148029,388,302675512,298.411,0.0037162,255.83,2.7017,3,0
148029,388,302669736,263.005,0.0376395,225.144,20.6911,2,0
148029,388,302658528,447.812,0.0178741,420.16,17.4328,3,0
148029,388,302618056,644.667,0.00241315,317.956,6.11114,2,0
148029,388,302695992,330.582,0.0194572,175.984,21.3828,2,0
148029,388,302685960,719.693,0.00371384,174.296,18.5224,2,0
148029,388,302691496,233.809,0.0226149,221.241,10.6044,2,0
148029,388,302708624,323.574,0.0157259,254.474,13.4531,3,0
148029,388,302722144,385.916,0.0211023,245.225,23.7706,2,0
148029,388,302749904,192.458,0.0514893,186.552,19.0412,2,0
148029,388,302757552,268.374,0.0585411,225.248,29.7727,2,0
148029,388,302766832,356.96,0.00472233,211.357,7.55816,2,0
148029,388,302770264,280.197,0.0191379,271.88,10.763,2,0
148029,388,302791416,153.021,0.0287835,152.999,8.14575,2,0
148029,388,302798504,319.605,0.00989685,220.883,11.2405,3,0
148029,388,302786736,219.571,0.0342353,160.988,22.4945,2,0
148029,388,302789336,236.81,0.00604763,236.579,3.03449,2,0
148029,388,302802712,360.823,0.0567055,297.11,47.0218,3,0
148029,388,302813576,204.278,0.0311622,190.653,15.964,2,0
148029,388,302796040,387.614,0.0136716,355.28,10.0399,2,0
148029,388,302820112,374.668,0.0468414,397.282,34.4156,4,0
148029,388,302867376,176.919,0.0237873,167.323,10.2307,2,0
148029,388,302896768,411.683,0.00537171,329.372,5.80287,2,0
148029,388,302891328,629.626,0.00327406,303.039,8.98007,2,0
148029,388,302904632,224.314,0.029957,187.222,13.7845,2,0
148029,388,302905968,240.947,0.0111345,231.29,5.44174,3,0
148029,388,302911240,192.352,0.0518603,177.563,19.5231,2,0
148029,388,302913856,439.413,0.033372,308.341,37.3049,2,0
148029,388,302928152,260.1,0.00631139,155.189,5.58683,2,0
148029,388,302899824,528.861,0.015278,510.209,17.158,3,0
148029,388,302911736,1004.92,0.00240576,645.109,12.105,3,0
148029,388,302934720,480.423,0.00355037,163.786,8.86451,2,0
148029,388,302940144,278.739,0.00954609,262.797,5.52325,2,0
148029,388,302939968,221.962,0.0274931,214.819,11.8806,2,1
148029,388,302930176,1335.97,0.00601108,630.796,32.1908,3,1
148029,388,302960488,269.815,0.00810398,233.611,5.68998,3,0
148029,388,302927768,1323.48,0.000669226,359.798,11.8378,4,0
148029,388,302990360,175.133,0.0243526,175.132,8.54013,2,0
148029,388,303000768,362.792,0.0193507,219.567,21.5836,2,0
148029,388,302985648,321.654,0.0323384,298.347,19.1592,2,0
148029,388,303030152,394.851,0.0449463,299.853,41.8051,3,0
148029,388,303013248,417.111,0.0314283,315.047,30.4972,2,0
148029,388,303046256,346.185,0.0137701,235.261,12.6699,2,0
148029,388,303038536,168.477,0.0931563,164.106,27.5076,2,0
148029,388,303063520,193.498,0.0195149,187.689,9.80382,2,0
148029,388,303069712,602.173,0.00990392,531.772,15.9878,4,1
148029,388,303088360,273.365,0.0182172,163.012,17.1617,2,0
148029,388,303089536,363.167,0.00858724,219.363,9.91761,2,0
148029,388,303101184,293.734,0.0146908,259.088,9.41321,2,0
148029,388,302833976,1440.65,0.004723,711.573,35.2087,6,0
148029,389,303120905,290.508,0.00765619,265.163,5.78069,2,0
148029,389,303128273,332.084,0.0220971,343.851,14.4185,4,0
148029,389,303153113,252.269,0.0390418,239.2,17.971,3,0
148029,389,303178065,602.959,0.00483715,293.501,12.3586,2,0
148029,389,303158857,301.97,0.00515532,301.205,3.06788,2,0
148029,389,303164033,290.247,0.0197256,286.695,11.8551,2,0
148029,389,303185889,177.323,0.0161851,177.309,5.46804,2,0
148029,389,303188385,262.352,0.0385272,256.412,20.1482,2,0
148029,389,303228889,257.691,0.0170548,208.405,10.0795,2,0
148029,389,303247073,208.364,0.0277706,207.443,11.0288,2,0
148029,389,303249385,253.732,0.0189043,164.072,13.525,2,0
148029,389,303245761,458.708,0.0830777,457.98,67.1115,2,1
148029,389,303244353,528.002,0.00294814,259.162,7.69909,2,0
148029,389,303283057,449.82,0.0212303,251.128,29.6218,2,0
148029,389,303312921,524.801,0.00215462,177.428,7.03465,2,0
148029,389,303337577,259.707,0.0420398,228.297,21.6307,2,0
148029,389,303339345,1068.59,0.00128858,232.652,11.2918,2,0
148029,389,303345297,156.723,0.0115021,195.524,4.50999,3,0
148029,389,303358489,384.72,0.0114816,187.071,18.3252,2,0
148029,389,303386417,170.822,0.052437,170.574,16.5159,2,0
148029,389,303381009,287.935,0.00735813,182.229,7.66955,2,0
148029,389,303414953,213.564,0.0604473,205.522,27.7465,2,0
148029,389,303441833,628.65,0.00368921,211.617,13.653,3,0
148029,389,303454641,249.261,0.0167044,212.603,9.04625,2,0
148029,389,303454345,227.999,0.0433231,176.457,30.53,2,0
148029,389,303433889,415.517,0.00411948,285.356,4.52113,2,0
148029,389,303465521,232.739,0.0254507,181.319,17.8098,2,0
148029,389,303471721,225.819,0.0449737,225.645,20.7253,2,0
148029,389,303474305,303.006,0.0357284,237.14,23.8234,4,1
148029,389,303507233,131.823,0.0295439,131.192,7.8649,2,0
148029,389,303532193,289.856,0.0209386,198.203,16.3248,2,0
148029,389,303568001,328.007,0.0243417,165.535,26.7437,2,0
148029,389,303580033,277.747,0.0814044,285.163,40.1287,3,0
148029,389,303615137,938.408,0.00253047,239.312,16.8797,2,0
148029,389,303617409,382.764,0.0181773,259.901,18.1713,3,0
148029,389,303630081,133.512,0.0761131,193.396,16.2901,3,0
148029,389,303630401,457.254,0.0092764,252.368,14.4672,3,0
148029,389,303637809,294.004,0.00538863,181.005,4.79061,2,0
148029,389,303634809,296.231,0.0400051,296.675,21.7548,3,0
148029,389,303619169,667.091,0.00453598,300.012,11.7295,2,0
148029,389,303652825,210.702,0.0353684,205.176,14.46,2,0
148029,389,303653401,146.91,0.0297657,139.187,8.23474,2,0
148029,389,303607961,234.214,0.0659296,215.545,29.1366,2,0
148029,389,303642929,198.609,0.0751376,182.555,25.0865,2,0
148029,389,303671505,435.665,0.0148306,262.279,20.0171,3,0
148029,389,303654193,727.052,0.00738694,314.187,22.8428,2,0
148029,389,303689017,231.144,0.0279306,175.444,17.2356,2,0
148029,389,303691369,646.352,0.00378198,340.13,9.93036,3,0
148029,389,303709977,349.085,0.00949637,230.557,9.03867,2,0
148029,389,303727785,214.953,0.0455817,214.101,17.5038,2,0
148029,389,303735105,355.885,0.0102819,220.513,11.523,2,0
148029,389,303737833,271.545,0.0320703,259.611,17.1208,3,0
148029,389,303761385,143.657,0.0345324,142.99,8.81573,2,0
148029,389,303790577,397.347,0.00412667,205.629,6.01118,2,0
148029,389,303790833,196.39,0.0339547,192.148,13.7316,2,0
148029,389,303817521,157.599,0.0119325,141.291,4.11999,2,0
148029,389,303814297,174.134,0.0557212,173.05,17.9748,2,0
148029,389,303819241,237.292,0.0340696,206.471,17.2266,2,0
148029,389,303817697,584.649,0.00275307,214.025,8.27639,2,0
148029,389,303807201,309.125,0.0447979,280.013,26.3161,2,0
148029,389,303820121,226.762,0.0303081,203.557,13.138,2,0
148029,389,303828569,302.297,0.089135,273.387,53.9943,2,0
148029,389,303848905,207.677,0.00230614,182.801,1.17507,2,0
148029,389,303848625,221.67,0.0688673,205.987,28.0083,3,0
148029,389,303861569,230.872,0.0379299,226.468,16.8705,2,0
148029,389,303896177,319.066,0.00905321,177.92,10.3945,2,0
148029,389,303892441,388.698,0.0146503,349.155,12.0998,3,0
148029,389,303901601,754.146,0.000579913,411.343,2.40623,3,1
148029,389,303920193,399.584,0.0151844,267.168,17.9518,3,0
148029,389,303117122,312.047,0.0337239,257.501,22.4096,2,1
148029,389,303117826,583.117,0.0103067,357.662,43.5595,4,0
148029,389,303145898,163.57,0.0645039,162.832,11.7518,2,0
148029,389,303139546,248.284,0.0178778,208.642,13.0996,3,0
148029,389,303161322,296.644,0.013128,224.3,10.1278,2,0
148029,389,303163082,313.332,0.00420314,168.864,4.12165,2,0
148029,389,303206786,338.164,0.0294404,307.97,18.215,2,0
148029,389,303207122,325.776,0.00536336,229.006,4.81929,2,0
148029,389,303212290,297.024,0.0189678,250.639,13.9626,3,0
148029,389,303209266,209.907,0.0590473,232.884,21.8432,3,0
148029,389,303228562,304.085,0.0225962,277.895,13.8104,3,0
148029,389,303237018,215.982,0.019205,166.873,10.1567,2,0
148029,389,303243770,206.78,0.0233857,194.832,13.376,2,0
148029,389,303254562,278.065,0.0302961,250.467,16.7685,2,0
148029,389,303270698,330.606,0.00406556,266.781,3.24406,2,1
148029,389,303204114,1047.78,0.00922008,528.049,33.1235,3,0
148029,389,303291554,244.039,0.0141189,257.363,12.6442,3,0
148029,389,303301778,422.447,0.0121166,203.837,19.0467,2,0
148029,389,303305466,229.755,0.0342908,195.384,16.7995,2,0
148029,389,303300298,205.334,0.0215913,204.721,8.47971,2,0
148029,389,303321738,228.638,0.0652438,228.487,25.6177,2,0
148029,389,303318930,284.573,0.00847969,279.898,4.42193,3,0
148029,389,303342802,561.859,0.0031936,143.781,11.5626,2,0
148029,389,303365450,220.11,0.0824663,247.243,31.8788,3,0
148029,389,303370426,256.959,0.010126,180.63,7.74764,2,0
148029,389,303395706,266.147,0.0217844,189.235,15.6597,2,0
148029,389,303373226,377.39,0.00218823,304.557,3.37984,2,0
148029,389,303399850,203.143,0.0185529,202.771,7.43891,2,0
148029,389,303400914,291.662,0.00695019,154.995,9.51271,2,0
148029,389,303410298,591.48,0.0134357,250.995,36.1,3,0
148029,389,303418450,261.743,0.0495761,222.879,24.3082,2,0
148029,389,303448802,221.376,0.00900666,218.193,4.16462,3,0
148029,389,303445330,220.906,0.0106562,176.911,4.76166,2,0
148029,389,303486610,328.88,0.0182216,219.484,18.8725,2,0
148029,389,303493978,412.714,0.00444729,314.522,4.90908,3,0
148029,389,303511194,138.826,0.0672988,128.372,16.1348,2,0
148029,389,303515306,245.027,0.0591539,238.819,25.8259,2,0
148029,389,303529266,336.071,0.0429383,294.213,34.6138,2,0
148029,389,303557186,221.283,0.0221978,173.413,10.8437,2,0
148029,389,303563906,302.363,0.0243745,192.673,21.705,2,0
148029,389,303562626,372.755,0.0357447,292.66,31.4219,2,0
148029,389,303566666,229.368,0.0265739,211.527,11.9311,2,0
148029,389,303567098,203.394,0.0767345,195.627,26.2489,2,0
148029,389,303612426,225.425,0.0318267,204.16,15.2232,2,0
148029,389,303605154,223.428,0.0119372,215.932,5.54089,2,0
148029,389,303614066,312.76,0.00936878,228.132,12.7814,3,0
148029,389,303625882,327.425,0.00846453,205.931,11.447,3,0
148029,389,303631330,430.415,0.00173543,195.943,3.10907,2,0
148029,389,303629554,243.726,0.0462577,228.771,20.778,2,0
148029,389,303620154,242.186,0.0258863,185.702,15.1698,2,0
148029,389,303636002,328.973,0.0145089,313.757,8.88454,3,0
148029,389,303648386,285.854,0.0143017,248.216,10.3178,3,0
148029,389,303660778,499.668,0.00565718,281.905,9.71139,2,0
148029,389,303639570,196.33,0.0359296,196.321,13.8075,2,1
148029,389,303674106,518.536,0.00287151,280.901,14.4467,3,0
148029,389,303702618,189.594,0.0465563,184.221,15.1273,2,0
148029,389,303699698,265.301,0.0101,239.057,4.94841,2,0
148029,389,303739522,375.501,0.0147559,215.789,19.634,2,0
148029,389,303755170,505.58,0.0201041,321.432,29.579,2,0
148029,389,303811234,329.78,0.00146828,291.303,2.33252,4,0
148029,389,303815210,355.53,0.00977211,241.617,10.6665,3,0
148029,389,303828786,330.573,0.0222392,178.547,23.5729,2,0
148029,389,303839690,208.866,0.0738307,199.975,29.318,2,0
148029,389,303878074,243.667,0.0041572,223.719,2.73373,3,0
148029,389,303875386,295.767,0.0309208,231.873,19.9021,2,0
148029,389,303898034,287.033,0.011731,235.113,8.65995,2,0
148029,389,303882218,178.369,0.00562161,155.364,2.0529,2,0
148029,389,303916042,158.934,0.019318,154.63,6.71151,2,0
148029,389,303128955,374.179,0.00692751,192.109,9.60517,3,0
148029,389,303122467,268.484,0.00407649,220.775,2.89731,3,0
148029,389,303134811,300.641,0.0194357,226.103,14.4452,2,0
148029,389,303142683,263.317,0.0231796,270.003,11.2854,3,0
148029,389,303196763,217.256,0.0109405,207.767,4.01008,2,0
148029,389,303191699,457.423,0.00302032,493.099,2.91191,4,0
148029,389,303167899,524.64,0.0214316,452.852,25.2836,4,0
148029,389,303208235,298.497,0.0283844,234.116,17.8484,2,0
148029,389,303234731,135.544,0.0407696,188.195,10.2021,3,0
